validation_id,model_id,runtime_secs,PinballLoss_mean,PinballLoss_std
p03,ARCH-p_36-q_36-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,20.63747239112854,1.022454408312939e+21,3.5281210669420915e+21
p03,ARCH-p_36-q_36-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,33.34547257423401,1.5834635200922352e+129,5.485278537463226e+129
p03,ARCH-p_36-q_36-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,29.852015495300293,1.325738066870698e+110,4.592491378696389e+110
p03,ARCH-p_36-q_36-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,46.45629978179932,4.9352097733898285e+149,1.7096068147043333e+150
p04,ARCH-p_15-q_12-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,13.415679216384888,3.103817978791177e+29,1.0294199653209607e+30
p04,ARCH-p_15-q_12-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,19.386505603790283,0.2218944730251588,0.0272111975717292
p04,ARCH-p_15-q_12-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,13.931092977523804,8.422325811556316e+150,2.7933694579057836e+151
p04,ARCH-p_15-q_12-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,19.89478135108948,1.2296022906556416e+40,4.078129439466287e+40
p04,ARCH-p_15-q_12-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,18.14832043647766,3.250077969764086e+25,1.0779283574543606e+26
p04,ARCH-p_15-q_12-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,26.56636691093445,88252.20350263483,292698.65994748124
p04,ARCH-p_15-q_12-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,19.881751537323,3.3056139814334814e+24,1.0963481278167698e+25
p04,ARCH-p_15-q_12-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,29.585516214370728,0.2229652763442189,0.028972733394004
p04,ARCH-p_15-q_12-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,21.035688400268555,1.1535430641058735e+86,3.8258695231560674e+86
p04,ARCH-p_15-q_12-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,34.78738045692444,0.2279785511976789,0.0300788202139203
